Country,date,indicator,value
Sweden,2022-02-14,Daily hospital occupancy,2170.0
Sweden,2022-02-15,Daily hospital occupancy,2160.0
Sweden,2022-02-16,Daily hospital occupancy,2036.0
Sweden,2022-02-17,Daily hospital occupancy,2025.0
Sweden,2022-02-18,Daily hospital occupancy,2026.0
Sweden,2022-02-19,Daily hospital occupancy,1999.0
Sweden,2022-02-20,Daily hospital occupancy,1997.0
Sweden,2022-02-21,Daily hospital occupancy,2000.0
Sweden,2022-02-22,Daily hospital occupancy,1982.0
Sweden,2022-02-23,Daily hospital occupancy,1788.0
Sweden,2022-02-24,Daily hospital occupancy,1772.0
Sweden,2022-02-25,Daily hospital occupancy,1760.0
Sweden,2022-02-26,Daily hospital occupancy,1745.0
Sweden,2022-02-27,Daily hospital occupancy,1742.0
Sweden,2022-02-28,Daily hospital occupancy,1752.0
Sweden,2022-03-01,Daily hospital occupancy,1741.0
Sweden,2022-03-02,Daily hospital occupancy,1472.0
Sweden,2022-03-03,Daily hospital occupancy,1464.0
Sweden,2022-03-04,Daily hospital occupancy,1463.0
Sweden,2022-03-05,Daily hospital occupancy,1450.0
Sweden,2022-03-06,Daily hospital occupancy,1440.0
Sweden,2022-03-07,Daily hospital occupancy,1452.0
Sweden,2022-03-08,Daily hospital occupancy,1434.0
Sweden,2022-03-09,Daily hospital occupancy,1331.0
Sweden,2022-03-10,Daily hospital occupancy,1338.0
Sweden,2022-03-11,Daily hospital occupancy,1338.0
Sweden,2022-03-12,Daily hospital occupancy,1322.0
Sweden,2022-03-13,Daily hospital occupancy,1323.0
Sweden,2022-03-14,Daily hospital occupancy,1338.0
Sweden,2022-03-15,Daily hospital occupancy,1362.0
Sweden,2022-03-16,Daily hospital occupancy,1253.0
Sweden,2022-03-17,Daily hospital occupancy,1251.0
Sweden,2022-03-18,Daily hospital occupancy,1244.0
Sweden,2022-03-19,Daily hospital occupancy,1236.0
Sweden,2022-03-20,Daily hospital occupancy,1239.0
Sweden,2022-03-21,Daily hospital occupancy,1246.0
Sweden,2022-03-22,Daily hospital occupancy,1222.0
